player_id,nome,eta,genere,paese,città,mestiere,istruzione,soddisfazione,classe_personaggio,livello,salute_media,attacco_medio,destrezza,oggetti_usati,numero_battaglie,numero_vittorie,numero_sconfitte,tempo_totale_giocato,crediti_attuali,spesa_mensile,numero_acquisti,tipo_acquisti,abbonamento_attivo,rimborso_totale,giorni_attivi,sessioni_giornaliere_medie,durata_media_sessione,ora_punta_login,giorno_settimana_attivo,pausa_media_tra_sessioni,tipo_dispositivo,versione_app,numero_crash,latency_media,bug_rilevati,cluster_comportamentale,canale_acquisizione,campagne_risposta,profilo_social_integrato
34946,Ryan,54.0,F,Christmas Island,Lake Rebeccatown,Medical secretary,Superiore,6,Mago,47,62.0,23.0,15,"Bomba,Spada",244,294,10,9900,2152.0,1.0,59,"Spada,Medaglione",0,200,209,2.6,11,12,Mar,60.0,PC,1.2,1,149,5,Casual,Pubblicità,19,0
34947,Daniel,49.0,F,Norfolk Island,North Alexis,"Therapist, nutritional",Superiore,1,Guerriero,52,77.0,7.0,10,Bomba,389,294,482,4840,1348.0,4.0,76,"Spada,Scudo",1,914,344,1.2,152,11,Gio,60.8,Mobile,1.0,1,69,5,Casual,Pubblicità,13,0
34948,Susan,16.0,M,Estonia,Port Thomas,Lawyer,Post-Laurea,10,Mago,66,37.0,30.0,15,"Pozione,Medaglione",388,257,428,17773,3001.0,7.0,28,Medaglione,0,255,300,2.8,114,13,Gio,42.8,PC,1.2,5,188,0,Spender,Organic,6,0
34949,Brenda,37.0,M,Bahamas,Jordanton,"Research officer, political party",Post-Laurea,8,Mago,62,,,12,"Scudo,Pozione",424,315,109,7514,2236.0,11.0,0,Pozione,0,57,283,4.7,32,13,Gio,1.3,Mobile,1.0,5,173,7,Hardcore,Pubblicità,12,0
34950,Eric,19.0,M,Brazil,Timothyview,"Engineer, structural",Università,3,Mago,31,88.0,34.0,16,"Spada,Medaglione",86,387,56,13932,124.0,2.0,6,Spada,0,114,65,1.6,10,10,Lun,50.4,Mobile,1.1,7,296,6,Casual,Referral,7,1
34951,Karen,46.0,F,Georgia,New Joseph,Insurance account manager,Università,5,Ladro,34,84.0,13.0,10,Bomba,331,369,201,1818,2583.0,26.0,22,"Bomba,Pozione",1,605,233,1.0,50,17,Gio,10.3,PC,2.0,8,52,5,Hardcore,Pubblicità,18,0
34952,Tony,33.0,F,Iceland,Johnsonborough,Brewing technologist,Superiore,3,Guerriero,79,92.0,33.0,12,"Spada,Scudo",279,302,35,17586,4236.0,3.0,73,Scudo,1,379,96,3.2,67,14,Mer,44.4,Mobile,1.0,1,194,7,Casual,Pubblicità,15,1
34953,Kevin,31.0,F,American Samoa,Baileyland,Learning mentor,Scuola Media,2,Mago,75,78.0,9.0,15,"Medaglione,Scudo",256,35,299,4571,3578.0,2.0,62,"Bomba,Medaglione,Pozione",0,906,247,5.0,52,6,Mer,13.6,Mobile,1.2,4,97,3,Spender,Referral,15,0
34954,Kayla,62.0,F,Cape Verde,North Janet,Best boy,Post-Laurea,9,Mago,81,71.0,8.0,12,"Bomba,Scudo,Medaglione",158,290,395,9681,532.0,12.0,40,"Scudo,Scudo,Spada",0,925,62,1.1,175,13,Lun,40.0,PC,2.0,2,79,1,Casual,Referral,17,0
34955,Amy,45.0,M,Mauritius,Lake Michelleside,Careers adviser,Università,2,Ladro,46,,,4,"Scudo,Bomba",81,212,255,8622,1176.0,35.0,36,"Medaglione,Pozione,Bomba",0,54,141,2.5,67,11,Gio,57.4,Tablet,1.2,0,25,0,Casual,Organic,8,0
34956,Sarah,46.0,M,Swaziland,Brandyside,IT sales professional,Superiore,4,Mago,21,25.0,18.0,11,"Bomba,Spada",246,472,57,2193,3738.0,7.0,0,"Medaglione,Medaglione",0,671,123,3.4,81,8,Dom,65.9,PC,1.2,5,234,8,Casual,Referral,11,0
34957,Alan,37.0,M,Cayman Islands,Lake Amandafurt,Armed forces training and education officer,Università,7,Mago,88,60.0,33.0,11,"Bomba,Bomba,Pozione",234,177,92,4933,1432.0,34.0,43,Scudo,0,820,215,4.1,59,12,Sab,34.5,Mobile,1.2,1,169,0,Casual,Pubblicità,13,0
34958,Jennifer,13.0,F,Cote d'Ivoire,Duranfurt,Land,Superiore,5,Guerriero,22,97.0,7.0,5,"Bomba,Scudo",96,438,351,3857,1821.0,29.0,60,Bomba,0,830,17,1.5,13,12,Mer,25.1,PC,1.2,6,57,3,Hardcore,Organic,9,0
34959,Alexandra,31.0,F,Anguilla,Jasonfort,Broadcast journalist,Università,4,Guerriero,24,80.0,5.0,5,"Scudo,Scudo,Bomba",360,230,286,7042,3339.0,5.0,11,"Spada,Medaglione,Spada",0,43,214,4.9,71,6,Sab,39.1,Mobile,1.0,0,147,9,Hardcore,Organic,11,0
34960,Bradley,41.0,M,Jersey,North Robert,Adult guidance worker,Superiore,2,Ladro,5,43.0,50.0,12,"Pozione,Spada",103,441,37,15451,,17.0,98,Pozione,0,367,345,3.7,158,11,Lun,52.7,Mobile,1.2,7,250,4,Casual,Organic,10,0
34961,Suzanne,21.0,M,Kenya,Bryanside,"Secretary, company",Post-Laurea,1,Guerriero,54,36.0,26.0,8,"Medaglione,Bomba",243,20,343,10186,4998.0,5.0,95,"Bomba,Spada,Medaglione",0,500,275,3.2,82,17,Gio,45.3,PC,1.1,4,58,2,Casual,Pubblicità,16,1
34962,Manuel,63.0,F,Micronesia,East Jacobchester,Toxicologist,Superiore,5,Mago,78,56.0,21.0,20,"Bomba,Bomba,Scudo",382,84,45,10128,3234.0,21.0,65,Scudo,0,624,293,4.2,165,9,Dom,51.2,Mobile,1.2,9,268,7,Spender,Pubblicità,13,1
34963,John,22.0,,Tonga,Bobbyport,Acupuncturist,Università,4,Mago,82,80.0,26.0,2,"Scudo,Pozione",15,362,214,7683,2840.0,16.0,45,"Spada,Spada",0,327,40,4.9,131,12,Gio,32.4,Mobile,1.1,0,19,9,Hardcore,Pubblicità,7,0
34964,Thomas,59.0,M,Ethiopia,Walkerville,Legal secretary,Scuola Media,5,Guerriero,78,49.0,25.0,12,Spada,408,356,23,5509,3758.0,3.0,40,"Medaglione,Scudo,Spada",1,295,200,1.2,19,20,Mer,50.5,PC,1.2,3,16,0,Casual,Pubblicità,19,1
34965,Vanessa,15.0,M,Greece,New Dannyport,"Education officer, museum",Università,4,Ladro,36,29.0,44.0,12,Pozione,463,148,105,9257,3977.0,5.0,33,"Scudo,Bomba",1,634,5,4.9,164,16,Mar,51.1,Mobile,1.0,1,228,8,Hardcore,Organic,16,1
34966,Bradley,22.0,F,Azerbaijan,Cameronbury,Personal assistant,Scuola Media,5,Guerriero,64,74.0,19.0,16,Bomba,108,2,128,13440,188.0,,54,"Bomba,Scudo",0,967,138,1.4,114,10,Dom,56.9,Mobile,1.1,6,212,2,Casual,Organic,5,0
34967,Carol,36.0,M,Fiji,Port Willieshire,Leisure centre manager,Scuola Media,8,Mago,48,,15.0,20,"Scudo,Medaglione",89,263,304,13978,154.0,5.0,7,"Medaglione,Medaglione,Medaglione",0,155,347,3.3,58,14,Dom,50.1,PC,2.0,1,27,8,Casual,Organic,4,0
34968,Megan,47.0,M,United Arab Emirates,South Rita,"Engineer, agricultural",Università,6,Mago,64,87.0,33.0,1,Pozione,337,6,145,12464,1238.0,3.0,36,"Pozione,Scudo",1,941,111,2.0,114,8,Sab,10.6,Mobile,1.2,8,143,0,Spender,Pubblicità,6,0
34969,Mitchell,22.0,M,Tanzania,Patelfort,Heritage manager,Scuola Media,7,Mago,83,98.0,15.0,15,"Scudo,Scudo",416,9,185,3421,2714.0,8.0,36,Pozione,0,569,311,2.2,68,11,Sab,25.7,Mobile,1.2,9,261,1,Hardcore,Referral,6,0
34970,Kelsey,20.0,F,Greenland,Dickersonborough,"Conservation officer, nature",Università,5,Guerriero,86,50.0,28.0,1,"Pozione,Medaglione",40,334,99,11326,1404.0,0.0,57,"Medaglione,Scudo,Spada",0,51,44,3.9,45,18,Dom,63.2,Tablet,1.2,0,111,1,Casual,Organic,1,0
34971,Adrienne,60.0,F,San Marino,Josephport,Tax inspector,Superiore,1,Guerriero,23,46.0,27.0,6,Bomba,120,265,249,2511,4448.0,7.0,90,"Spada,Spada",0,376,31,1.5,111,13,Ven,45.2,PC,2.0,3,288,3,Casual,Pubblicità,1,0
34972,Lisa,53.0,F,Guam,New Louis,Purchasing manager,Università,4,Mago,55,35.0,30.0,16,"Bomba,Pozione,Scudo",25,355,416,19276,3049.0,3.0,5,"Spada,Medaglione,Bomba",0,139,31,3.6,87,7,Lun,40.0,PC,1.0,6,248,7,Hardcore,Pubblicità,0,0
34973,Janice,55.0,F,China,Mirandaport,Colour technologist,Università,1,Guerriero,31,26.0,24.0,3,"Bomba,Bomba,Scudo",472,260,142,8594,2306.0,2.0,0,"Bomba,Medaglione,Medaglione",0,517,21,2.0,169,12,Sab,27.1,Mobile,2.0,8,63,1,Casual,Referral,15,0
34974,James,35.0,F,Lao People's Democratic Republic,East Kimberly,Animal technologist,Università,3,Guerriero,34,48.0,22.0,2,"Medaglione,Scudo,Spada",257,377,483,3770,4327.0,13.0,1,"Pozione,Medaglione",1,626,110,1.3,124,15,Ven,10.5,PC,1.2,1,130,1,Hardcore,Pubblicità,12,0
34975,James,64.0,,Trinidad and Tobago,South Cody,Copy,Università,1,Guerriero,6,40.0,38.0,4,"Spada,Spada,Medaglione",367,453,177,4762,4061.0,,59,Scudo,0,97,345,2.6,114,13,Gio,45.4,Mobile,1.1,6,10,5,Spender,Organic,19,0
34976,Joseph,51.0,F,Congo,Kristineland,Geographical information systems officer,Superiore,9,Mago,66,37.0,16.0,6,"Pozione,Pozione",293,484,280,2929,2438.0,34.0,78,"Medaglione,Scudo,Scudo",1,587,213,2.3,15,23,Mar,34.0,PC,1.0,8,54,0,Casual,Referral,8,1
34977,Thomas,51.0,M,Haiti,Samanthahaven,Market researcher,Scuola Media,6,Ladro,74,49.0,8.0,18,"Medaglione,Medaglione",55,143,390,12696,4113.0,,14,"Scudo,Spada",1,862,38,3.5,74,1,Gio,62.2,Mobile,1.2,1,213,5,Spender,Organic,19,1
34978,Amanda,45.0,M,Norfolk Island,East Jessicamouth,"Psychotherapist, dance movement",Superiore,7,Guerriero,97,76.0,46.0,14,Spada,417,240,25,18297,3165.0,11.0,9,"Scudo,Spada",0,611,51,3.6,117,8,Lun,51.0,PC,2.0,1,162,6,Casual,Pubblicità,4,1
34979,Debra,33.0,M,Gabon,South Moniquemouth,Chartered management accountant,Superiore,10,Mago,74,67.0,25.0,9,"Medaglione,Pozione",425,257,281,6405,2487.0,4.0,70,"Pozione,Spada",0,911,100,4.6,40,14,Ven,11.0,PC,1.2,3,68,0,Hardcore,Organic,16,0
34980,Cody,58.0,F,Zimbabwe,Thomasbury,Systems developer,Università,4,Guerriero,14,88.0,47.0,5,"Scudo,Medaglione,Pozione",163,253,167,8315,3482.0,2.0,22,"Bomba,Scudo,Spada",0,776,336,2.1,55,20,Dom,62.6,PC,1.0,8,201,1,Casual,Referral,10,0
34981,Lori,68.0,F,Serbia,West Jacquelineview,Furniture conservator/restorer,Superiore,3,Guerriero,80,55.0,,20,"Medaglione,Pozione,Medaglione",359,357,292,16227,35.0,3.0,37,"Medaglione,Medaglione,Pozione",0,525,2,4.6,22,9,Dom,47.6,Mobile,1.2,0,24,0,Casual,Organic,7,0
34982,Charles,65.0,M,Dominica,Johnsonburgh,Operations geologist,Scuola Media,7,Guerriero,50,83.0,46.0,14,Medaglione,110,445,120,488,3769.0,35.0,76,Medaglione,1,632,347,2.4,161,22,Mar,70.0,Mobile,1.2,8,38,6,Spender,Organic,1,1
34983,Paige,43.0,F,Belgium,Blackshire,Make,Università,3,Mago,5,,50.0,13,"Medaglione,Medaglione,Scudo",167,371,266,18771,2709.0,11.0,82,Scudo,0,810,53,2.2,115,7,Sab,30.2,Mobile,2.0,6,207,8,Casual,Organic,3,1
34984,Tara,43.0,F,Monaco,Hoopertown,"Surveyor, minerals",Scuola Media,6,Mago,94,52.0,44.0,3,Spada,78,245,460,2785,144.0,17.0,56,"Medaglione,Pozione",0,908,353,2.6,124,10,Mer,14.3,Mobile,1.0,9,238,2,Hardcore,Pubblicità,5,0
34985,Howard,60.0,M,Turkmenistan,Lake Jamesmouth,Systems analyst,Post-Laurea,8,Guerriero,4,47.0,11.0,7,"Bomba,Pozione",182,349,106,6718,1078.0,3.0,31,"Bomba,Scudo",0,607,221,3.6,127,17,Mer,70.2,Mobile,2.0,6,228,7,Casual,Organic,14,0
34986,Jimmy,58.0,F,Estonia,Austinshire,"Therapist, sports",Università,9,Mago,24,80.0,36.0,16,"Medaglione,Medaglione",15,112,65,16624,4900.0,1.0,47,Spada,1,455,14,2.2,5,18,Mar,68.0,PC,1.0,9,270,5,Casual,Pubblicità,12,0
34987,Johnny,,M,American Samoa,Jamieview,Heritage manager,Università,4,Guerriero,13,77.0,33.0,14,"Scudo,Medaglione,Bomba",350,378,204,2160,3931.0,12.0,56,Spada,0,738,317,2.7,90,10,Sab,15.4,Mobile,1.0,7,20,2,Casual,Referral,7,0
34988,David,18.0,M,Nicaragua,Reesebury,Arts administrator,Scuola Media,3,Guerriero,26,24.0,24.0,16,"Scudo,Spada",319,446,210,16574,2434.0,2.0,66,"Pozione,Scudo,Pozione",1,946,173,2.5,107,9,Mer,50.6,Mobile,1.2,1,128,6,Hardcore,Organic,15,0
34989,John,37.0,F,Niue,Haileyfurt,Set designer,Scuola Media,3,Mago,40,20.0,17.0,18,"Medaglione,Medaglione",174,42,31,16677,2021.0,9.0,16,"Scudo,Medaglione,Bomba",1,622,84,3.7,135,18,Sab,42.1,PC,1.2,3,61,0,Hardcore,Pubblicità,19,1
34990,Ricardo,18.0,F,Svalbard & Jan Mayen Islands,West Benjamin,Museum/gallery conservator,Università,4,Mago,78,39.0,33.0,3,Bomba,255,266,259,13074,1881.0,,25,"Scudo,Spada,Bomba",1,32,192,3.0,41,9,Mer,64.5,PC,2.0,4,288,4,Hardcore,Pubblicità,15,1
34991,Gregg,66.0,F,Philippines,New Seanshire,Fish farm manager,Università,5,Ladro,7,23.0,32.0,18,Pozione,197,0,109,5858,4764.0,7.0,46,Scudo,1,251,170,2.8,23,1,Mar,42.8,Tablet,1.2,0,30,4,Hardcore,Pubblicità,12,0
34992,Tanya,59.0,F,Greece,East Nicole,Science writer,Scuola Media,7,Guerriero,72,86.0,44.0,13,Bomba,315,360,76,16010,823.0,2.0,88,Bomba,0,468,144,2.2,153,8,Mer,55.5,PC,2.0,1,58,3,Casual,Organic,11,1
34993,Clayton,35.0,F,Niue,New Williamstad,"Engineer, communications",Università,3,Ladro,56,31.0,6.0,19,Pozione,123,492,102,3299,4148.0,,18,"Bomba,Spada",1,906,170,3.7,55,13,Gio,14.7,PC,1.2,8,72,3,Casual,Pubblicità,10,0
34994,Linda,51.0,F,Bermuda,North Davidtown,"Scientist, biomedical",Università,5,Mago,72,,47.0,6,"Pozione,Pozione,Medaglione",406,90,270,3570,2674.0,6.0,6,Spada,0,24,86,3.7,92,8,Ven,63.2,Mobile,1.2,8,180,0,Hardcore,Referral,8,0
34995,Loretta,63.0,F,Cuba,Nicoletown,Site engineer,Università,6,Guerriero,70,53.0,25.0,7,Scudo,373,387,233,12258,4841.0,22.0,81,"Scudo,Spada",0,619,180,4.8,14,13,Lun,22.3,PC,1.1,4,101,3,Hardcore,Pubblicità,19,0
34996,Laura,61.0,F,Czech Republic,Hoffmanview,"Editor, magazine features",Università,5,Ladro,38,46.0,13.0,6,Spada,201,359,156,14061,3086.0,16.0,42,Spada,0,697,118,1.0,179,13,Mar,58.6,Mobile,1.2,1,299,0,Hardcore,Pubblicità,17,0
34997,Christopher,15.0,,Yemen,Johnview,Veterinary surgeon,Università,3,Guerriero,1,69.0,17.0,12,Bomba,198,390,12,462,2443.0,22.0,95,Scudo,0,59,39,0.5,131,8,Mar,28.3,PC,1.1,8,294,9,Hardcore,Organic,14,0
34998,William,63.0,F,Dominica,Lindseymouth,Chartered management accountant,Università,10,Mago,36,28.0,15.0,18,"Scudo,Medaglione",457,169,182,16434,4473.0,11.0,7,Spada,0,83,266,3.3,81,7,Dom,61.1,PC,2.0,8,86,8,Casual,Pubblicità,17,1
34999,Paul,16.0,M,Angola,Port Diane,Clinical biochemist,Università,10,Mago,18,79.0,37.0,12,"Spada,Spada,Bomba",408,202,388,5745,1665.0,2.0,0,Spada,0,533,100,1.3,87,21,Ven,34.9,PC,1.2,0,182,3,Casual,Organic,2,1
35000,Manuel,57.0,F,South Georgia and the South Sandwich Islands,East Lindsayberg,"Therapist, drama",Post-Laurea,2,Ladro,4,59.0,16.0,11,"Bomba,Spada",79,189,208,13116,2345.0,3.0,75,"Pozione,Scudo",0,902,165,2.1,146,11,Dom,46.4,Mobile,1.1,2,99,9,Hardcore,Organic,6,0
35001,Raven,69.0,M,United Arab Emirates,Rebeccafurt,"Administrator, local government",Università,8,Mago,16,56.0,47.0,5,"Bomba,Spada,Medaglione",342,364,147,18577,187.0,2.0,42,Scudo,0,989,240,3.5,18,2,Mar,46.6,Mobile,2.0,0,27,2,Casual,Pubblicità,3,0
35002,Benjamin,68.0,M,Saint Lucia,Sarahfurt,Financial risk analyst,Superiore,10,Mago,28,25.0,46.0,7,"Spada,Bomba",465,139,132,10939,1737.0,6.0,9,"Medaglione,Pozione,Spada",0,108,237,4.6,134,2,Ven,49.5,PC,2.0,5,170,6,Hardcore,Organic,12,0
35003,Ian,,M,Holy See (Vatican City State),Robertsmouth,"Engineer, building services",Superiore,3,Ladro,100,36.0,47.0,1,Scudo,429,336,91,9018,2697.0,7.0,81,Medaglione,0,832,347,3.6,33,10,Ven,22.4,Mobile,1.1,4,163,9,Casual,Organic,12,1
35004,Courtney,44.0,F,Cocos (Keeling) Islands,West Christopher,Dispensing optician,Superiore,5,Guerriero,50,64.0,21.0,3,"Pozione,Bomba",199,360,154,19530,3967.0,6.0,75,Bomba,0,830,340,2.1,96,10,Mar,29.4,PC,1.2,8,103,1,Casual,Organic,8,0
35005,Sarah,41.0,M,Switzerland,North Anne,Newspaper journalist,Superiore,9,Mago,53,27.0,15.0,7,Pozione,170,439,210,16388,4688.0,4.0,62,"Medaglione,Scudo,Pozione",0,657,322,4.8,31,11,Dom,38.9,PC,1.0,5,219,0,Casual,Referral,12,0
35006,Michelle,48.0,F,Tunisia,East Stephen,Commercial/residential surveyor,Università,5,Ladro,92,81.0,45.0,5,"Pozione,Scudo",365,432,224,522,3015.0,5.0,33,"Scudo,Spada,Bomba",0,786,144,4.6,42,0,Lun,70.2,Mobile,1.1,9,208,0,Spender,Pubblicità,19,0
35007,James,59.0,M,Dominica,South Heather,Writer,Superiore,4,,91,26.0,12.0,7,Pozione,470,425,337,4594,3394.0,,49,Bomba,0,653,189,3.8,67,8,Ven,60.3,Mobile,1.1,2,31,9,Hardcore,Pubblicità,18,1
35008,Andrew,27.0,F,Croatia,South Jasminechester,Hydrologist,Superiore,3,Guerriero,12,52.0,15.0,10,Spada,119,178,94,17404,4064.0,0.0,40,"Bomba,Spada,Scudo",0,177,294,2.6,78,1,Mar,1.5,PC,1.1,7,16,6,Spender,Organic,14,0
35009,Angela,16.0,F,Aruba,Lake Natasha,Occupational therapist,Scuola Media,6,Mago,13,76.0,41.0,15,Scudo,175,399,122,5616,,2.0,60,"Bomba,Spada",1,100,149,2.8,121,1,Mar,51.2,PC,1.1,1,217,7,Casual,Pubblicità,14,0
35010,Angela,35.0,M,Macao,Port Shawn,Magazine journalist,Superiore,2,Guerriero,26,79.0,22.0,3,Bomba,104,44,158,7179,497.0,14.0,99,"Bomba,Scudo",1,578,290,4.8,120,14,Lun,63.9,PC,1.0,9,47,5,Casual,Referral,15,0
35011,Arthur,29.0,F,Macao,South Williamview,"Embryologist, clinical",Superiore,4,Mago,44,85.0,14.0,20,"Bomba,Bomba",489,135,271,8975,3319.0,5.0,70,"Spada,Spada,Medaglione",0,214,139,0.9,40,11,Mer,37.7,Mobile,1.2,6,263,3,Hardcore,Organic,2,1
35012,Aaron,24.0,M,Bulgaria,Evelynville,Art therapist,Università,7,Mago,27,63.0,41.0,13,"Spada,Medaglione",94,360,381,14683,885.0,1.0,11,Spada,0,422,322,2.0,172,11,Lun,38.3,PC,1.1,4,153,6,Casual,Pubblicità,16,0
35013,Tracy,48.0,M,Madagascar,Karenbury,Child psychotherapist,Scuola Media,3,Mago,61,85.0,19.0,9,Scudo,475,58,52,5706,302.0,7.0,69,"Pozione,Medaglione",0,200,121,4.3,166,9,Gio,61.7,Mobile,2.0,5,284,8,Casual,Pubblicità,10,1
35014,Diana,50.0,M,Samoa,Peterschester,Risk analyst,Università,8,Guerriero,100,20.0,46.0,14,Pozione,149,373,280,14144,1340.0,9.0,57,Bomba,0,736,20,4.1,65,21,Sab,10.6,PC,1.2,7,55,0,Casual,Pubblicità,3,0
35015,Danielle,61.0,F,Macao,Port Steven,Office manager,Scuola Media,10,Guerriero,64,76.0,46.0,4,"Pozione,Pozione",427,499,110,17379,4662.0,19.0,11,"Bomba,Bomba",0,661,205,1.2,162,9,Mar,20.1,Mobile,1.1,3,121,6,Casual,Referral,7,0
35016,Shawn,54.0,M,Guinea-Bissau,Scottside,Travel agency manager,Università,1,Mago,94,31.0,39.0,9,"Pozione,Bomba",135,444,422,16444,2657.0,14.0,24,"Bomba,Scudo,Medaglione",0,53,96,1.8,8,14,Sab,51.8,PC,1.0,9,197,9,Casual,Referral,9,0
35017,Charles,32.0,F,Paraguay,Hughesview,Water engineer,Superiore,7,Mago,14,28.0,17.0,11,"Scudo,Spada",416,478,63,3843,,33.0,56,"Pozione,Bomba",0,360,154,2.9,6,11,Ven,20.9,PC,1.0,6,99,0,Casual,Pubblicità,11,0
35018,Vincent,57.0,F,Canada,West Andrew,"Therapist, nutritional",Università,3,Ladro,62,20.0,35.0,13,"Medaglione,Spada,Spada",279,408,180,12282,4244.0,10.0,28,"Spada,Pozione,Pozione",0,371,166,3.6,77,7,Sab,33.9,PC,1.2,6,48,4,Hardcore,Organic,19,0
35019,Kyle,44.0,M,Greece,North Samantha,Plant breeder/geneticist,Superiore,6,Mago,80,32.0,23.0,18,"Pozione,Scudo,Pozione",360,32,182,519,1742.0,19.0,3,"Pozione,Scudo",1,428,40,4.7,9,10,Sab,35.2,Mobile,1.2,5,134,5,Casual,Pubblicità,8,0
35020,Miguel,57.0,F,Niue,Lake Christinehaven,Dentist,Università,3,Mago,23,75.0,41.0,6,"Pozione,Bomba,Scudo",105,6,54,9575,161.0,2.0,0,Bomba,0,638,244,3.7,29,11,Mar,12.6,PC,1.1,5,190,1,Casual,Pubblicità,12,1
35021,Joseph,61.0,M,Dominica,Harperburgh,Dramatherapist,Università,4,Guerriero,86,83.0,9.0,18,"Pozione,Bomba",429,154,213,9099,1767.0,13.0,74,Pozione,0,21,193,3.7,173,14,Lun,38.6,PC,1.0,0,112,2,Hardcore,Pubblicità,0,1
35022,Elizabeth,67.0,M,Dominica,New Petermouth,Theatre stage manager,Post-Laurea,9,Ladro,32,77.0,49.0,12,Scudo,154,58,358,19034,2084.0,4.0,69,"Pozione,Spada,Pozione",0,864,296,4.7,31,11,Lun,27.6,Mobile,1.1,0,183,8,Casual,Pubblicità,8,1
35023,James,57.0,,Indonesia,Christophershire,Health service manager,Università,9,Ladro,71,27.0,37.0,4,"Medaglione,Pozione,Medaglione",46,79,217,19334,4961.0,33.0,9,"Pozione,Pozione",0,505,224,1.9,165,1,Mer,68.8,PC,1.1,6,278,0,Hardcore,Pubblicità,7,1
35024,John,63.0,M,Guam,Port Amber,Patent attorney,Scuola Media,10,Guerriero,100,82.0,29.0,14,"Medaglione,Medaglione",107,89,122,9250,4373.0,16.0,34,"Scudo,Medaglione,Spada",1,772,308,4.4,165,8,Dom,25.0,Mobile,1.2,7,29,3,Casual,Referral,7,0
35025,David,36.0,F,Suriname,South Nancymouth,Newspaper journalist,Superiore,9,Guerriero,50,82.0,28.0,15,Bomba,477,221,250,873,1997.0,2.0,28,"Spada,Bomba,Scudo",0,774,274,4.8,164,10,Sab,20.3,Mobile,1.0,8,100,9,Hardcore,Organic,7,1
35026,Carol,46.0,M,Madagascar,West Kyle,Clinical cytogeneticist,Superiore,3,,19,60.0,11.0,5,"Medaglione,Bomba,Medaglione",316,184,311,4533,2117.0,2.0,87,"Spada,Medaglione,Medaglione",0,496,258,3.0,80,14,Gio,15.0,PC,1.0,3,117,6,Hardcore,Referral,0,0
35027,Maureen,55.0,F,Cambodia,North Cindymouth,"Conservator, furniture",Superiore,4,Mago,59,90.0,23.0,10,"Scudo,Spada",242,394,11,10969,1862.0,3.0,76,"Pozione,Bomba",0,702,328,1.0,118,18,Sab,42.1,PC,1.0,4,293,9,Casual,Organic,12,0
35028,Roy,35.0,F,Lebanon,South Christopher,"Psychologist, educational",,10,Mago,11,59.0,33.0,7,Bomba,366,304,251,13741,3654.0,3.0,84,Pozione,1,113,309,2.6,165,7,Mar,26.6,Mobile,1.2,5,44,1,Casual,Organic,8,0
35029,Timothy,37.0,F,Nauru,Aaronport,Astronomer,Superiore,7,Mago,75,60.0,16.0,1,"Spada,Medaglione",387,205,314,18152,3122.0,4.0,14,"Spada,Bomba,Medaglione",0,788,361,1.2,39,20,Ven,17.4,PC,1.1,7,146,0,Casual,Pubblicità,14,1
35030,Tonya,42.0,F,Saint Kitts and Nevis,Gonzaleztown,Television floor manager,Superiore,2,Guerriero,3,53.0,46.0,6,"Spada,Scudo,Medaglione",88,500,171,15069,4053.0,1.0,90,Pozione,0,321,151,2.9,174,13,Dom,33.6,PC,1.0,1,270,9,Casual,Organic,14,1
35031,Antonio,23.0,F,Brazil,Ivanshire,"Embryologist, clinical",Superiore,7,Guerriero,75,49.0,25.0,1,"Scudo,Spada",244,311,427,14917,4441.0,20.0,36,Medaglione,0,347,303,0.6,25,19,Ven,50.9,Mobile,1.0,8,298,0,Spender,Organic,18,0
35032,Joshua,18.0,F,Micronesia,South John,Commissioning editor,Scuola Media,7,Ladro,49,80.0,33.0,6,"Scudo,Spada,Pozione",6,29,131,3095,427.0,2.0,14,Spada,0,948,313,0.9,102,10,Mer,68.5,Tablet,1.0,2,107,7,Casual,Referral,6,1
35033,Nathan,31.0,F,Sierra Leone,East Josephstad,"Teacher, music",Università,1,Guerriero,14,66.0,35.0,8,Bomba,462,18,46,2144,3979.0,12.0,15,Bomba,0,130,264,2.5,99,11,Gio,10.6,PC,1.0,5,181,8,Hardcore,Referral,10,0
35034,Erik,50.0,F,Gabon,Alexanderchester,Field trials officer,Università,7,Ladro,46,28.0,18.0,14,"Bomba,Pozione,Spada",233,437,421,18603,494.0,11.0,2,"Scudo,Bomba,Medaglione",0,425,163,3.5,20,8,Lun,63.6,PC,1.1,5,91,2,Casual,Organic,2,0
35035,Mandy,67.0,M,Mali,Meganborough,Government social research officer,Superiore,4,Guerriero,24,71.0,22.0,11,"Spada,Scudo,Bomba",332,386,379,11315,385.0,84.0,46,"Medaglione,Medaglione,Pozione",1,420,94,4.9,82,0,Lun,7.1,PC,2.0,7,210,0,Casual,Organic,11,0
35036,William,32.0,F,French Polynesia,Benjaminshire,Systems developer,Università,9,Mago,45,26.0,42.0,13,"Bomba,Scudo,Bomba",257,136,151,18012,1534.0,9.0,80,"Bomba,Bomba,Spada",0,966,128,1.5,8,10,Lun,8.0,PC,2.0,3,71,6,Spender,Referral,8,0
35037,Daniel,45.0,F,Cyprus,West Casey,"Surveyor, hydrographic",Superiore,7,,98,51.0,47.0,16,Pozione,192,130,7,15599,4519.0,17.0,48,"Scudo,Spada,Bomba",0,758,10,1.9,9,14,Ven,33.0,PC,1.0,6,268,4,Spender,Pubblicità,17,1
